Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,exposure,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,LINE,Organism,Platform,ReleaseDate,Sample Name,sex,source_name,SRA Study
SRR16502641,RNA-Seq,125,1399655750,PRJNA773066,SAMN22427151,629446893,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12705489,10% EtOH in growth media,GSM5641415,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,748,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641415,female,Whole fly,SRP342318
SRR16502642,RNA-Seq,125,2373111000,PRJNA773066,SAMN22427152,1137369198,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705490,10% EtOH in growth media,GSM5641416,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,748,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641416,female,Whole fly,SRP342318
SRR16502643,RNA-Seq,125,2233250125,PRJNA773066,SAMN22427153,1040761184,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12705491,10% EtOH in growth media,GSM5641417,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,748,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641417,male,Whole fly,SRP342318
SRR16502644,RNA-Seq,125,2012037500,PRJNA773066,SAMN22427154,918575681,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12705492,10% EtOH in growth media,GSM5641418,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,748,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641418,male,Whole fly,SRP342318
SRR16502645,RNA-Seq,125,2199191375,PRJNA773066,SAMN22427157,1002696735,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705493,10% EtOH in growth media,GSM5641419,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,75,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641419,female,Whole fly,SRP342318
SRR16502646,RNA-Seq,125,2088880875,PRJNA773066,SAMN22427158,967758929,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12705494,10% EtOH in growth media,GSM5641420,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,75,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641420,female,Whole fly,SRP342318
SRR16502647,RNA-Seq,125,2220405625,PRJNA773066,SAMN22427159,1037597716,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705495,10% EtOH in growth media,GSM5641421,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,75,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641421,male,Whole fly,SRP342318
SRR16502648,RNA-Seq,125,2297671125,PRJNA773066,SAMN22427155,1095816430,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705496,10% EtOH in growth media,GSM5641422,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,75,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641422,male,Whole fly,SRP342318
SRR16502649,RNA-Seq,125,2480231750,PRJNA773066,SAMN22427156,1083044515,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705497,10% EtOH in growth media,GSM5641423,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,761,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641423,female,Whole fly,SRP342318
SRR16502650,RNA-Seq,125,2024573500,PRJNA773066,SAMN22427160,964666855,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705498,10% EtOH in growth media,GSM5641424,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,761,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641424,female,Whole fly,SRP342318
SRR16502651,RNA-Seq,125,2254612500,PRJNA773066,SAMN22427161,1047404656,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12705499,10% EtOH in growth media,GSM5641425,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,761,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641425,male,Whole fly,SRP342318
SRR16502652,RNA-Seq,125,1989961000,PRJNA773066,SAMN22427162,911486362,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705500,10% EtOH in growth media,GSM5641426,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,761,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641426,male,Whole fly,SRP342318
SRR16502653,RNA-Seq,125,1501753000,PRJNA773066,SAMN22427163,649021060,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705501,10% EtOH in growth media,GSM5641427,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,765,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641427,female,Whole fly,SRP342318
SRR16502654,RNA-Seq,125,2225586000,PRJNA773066,SAMN22427164,1068301033,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12705502,10% EtOH in growth media,GSM5641428,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,765,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641428,female,Whole fly,SRP342318
SRR16502656,RNA-Seq,125,1978480500,PRJNA773066,SAMN22427166,909344279,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705504,10% EtOH in growth media,GSM5641430,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,765,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641430,male,Whole fly,SRP342318
SRR16502657,RNA-Seq,125,1248609000,PRJNA773066,SAMN22427167,541630044,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705505,10% EtOH in growth media,GSM5641431,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,783,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641431,female,Whole fly,SRP342318
SRR16502658,RNA-Seq,125,2247419750,PRJNA773066,SAMN22427168,1067618601,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12705506,10% EtOH in growth media,GSM5641432,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,783,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641432,female,Whole fly,SRP342318
SRR16502659,RNA-Seq,125,2209549500,PRJNA773066,SAMN22427169,1026195883,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705507,10% EtOH in growth media,GSM5641433,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,783,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641433,male,Whole fly,SRP342318
SRR16502660,RNA-Seq,125,2046167875,PRJNA773066,SAMN22427170,935819859,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705508,10% EtOH in growth media,GSM5641434,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,783,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641434,male,Whole fly,SRP342318
SRR16502661,RNA-Seq,125,1410463000,PRJNA773066,SAMN22426949,606505748,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705509,10% EtOH in growth media,GSM5641435,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,786,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641435,female,Whole fly,SRP342318
SRR16502662,RNA-Seq,125,2219955500,PRJNA773066,SAMN22426950,1059520898,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705510,10% EtOH in growth media,GSM5641436,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,786,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641436,female,Whole fly,SRP342318
SRR16502663,RNA-Seq,125,2180030000,PRJNA773066,SAMN22426951,1014843915,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12705511,10% EtOH in growth media,GSM5641437,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,786,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641437,male,Whole fly,SRP342318
SRR16502664,RNA-Seq,125,2092218000,PRJNA773066,SAMN22426952,960978726,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705512,10% EtOH in growth media,GSM5641438,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,786,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641438,male,Whole fly,SRP342318
SRR16502665,RNA-Seq,125,1409351000,PRJNA773066,SAMN22426953,612012366,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705513,10% EtOH in growth media,GSM5641439,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,787,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641439,female,Whole fly,SRP342318
SRR16502666,RNA-Seq,125,2096463875,PRJNA773066,SAMN22426954,1005754527,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12705514,10% EtOH in growth media,GSM5641440,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,787,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641440,female,Whole fly,SRP342318
SRR16502667,RNA-Seq,125,2171957375,PRJNA773066,SAMN22426955,1010646846,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12705515,10% EtOH in growth media,GSM5641441,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,787,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641441,male,Whole fly,SRP342318
SRR16502668,RNA-Seq,125,2072903000,PRJNA773066,SAMN22426956,955184738,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12705516,10% EtOH in growth media,GSM5641442,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,787,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641442,male,Whole fly,SRP342318
SRR16502669,RNA-Seq,125,1472018375,PRJNA773066,SAMN22426957,660377835,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12705517,10% EtOH in growth media,GSM5641443,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,790,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641443,female,Whole fly,SRP342318
SRR16502670,RNA-Seq,125,2264299625,PRJNA773066,SAMN22426958,1088709871,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12705518,10% EtOH in growth media,GSM5641444,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,790,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641444,female,Whole fly,SRP342318
SRR16502671,RNA-Seq,125,2272455125,PRJNA773066,SAMN22426959,1061395071,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705519,10% EtOH in growth media,GSM5641445,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,790,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641445,male,Whole fly,SRP342318
SRR16502672,RNA-Seq,125,2642766125,PRJNA773066,SAMN22426960,1214004797,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705520,10% EtOH in growth media,GSM5641446,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,790,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641446,male,Whole fly,SRP342318
SRR16502673,RNA-Seq,125,1238320500,PRJNA773066,SAMN22426961,535423023,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705521,10% EtOH in growth media,GSM5641447,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,799,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641447,female,Whole fly,SRP342318
SRR16502674,RNA-Seq,125,2409306875,PRJNA773066,SAMN22426962,1161423120,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705522,10% EtOH in growth media,GSM5641448,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,799,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641448,female,Whole fly,SRP342318
SRR16502675,RNA-Seq,125,2077929875,PRJNA773066,SAMN22426963,911509094,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705523,10% EtOH in growth media,GSM5641449,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,799,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641449,male,Whole fly,SRP342318
SRR16502676,RNA-Seq,125,2285184375,PRJNA773066,SAMN22426964,1092497337,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705524,10% EtOH in growth media,GSM5641450,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,799,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641450,male,Whole fly,SRP342318
SRR16502677,RNA-Seq,125,2537426750,PRJNA773066,SAMN22426965,1118299854,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12705525,10% EtOH in growth media,GSM5641451,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,801,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641451,female,Whole fly,SRP342318
SRR16502678,RNA-Seq,125,1746539000,PRJNA773066,SAMN22426966,779162760,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12705526,10% EtOH in growth media,GSM5641452,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,801,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641452,female,Whole fly,SRP342318
SRR16502679,RNA-Seq,125,1961823750,PRJNA773066,SAMN22426967,876099980,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705527,10% EtOH in growth media,GSM5641453,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,801,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641453,male,Whole fly,SRP342318
SRR16502680,RNA-Seq,125,1994246250,PRJNA773066,SAMN22426968,946833799,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705528,10% EtOH in growth media,GSM5641454,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,801,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641454,male,Whole fly,SRP342318
SRR16502681,RNA-Seq,125,1934959750,PRJNA773066,SAMN22426969,925109634,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12705529,10% EtOH in growth media,GSM5641455,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,804,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641455,female,Whole fly,SRP342318
SRR16502682,RNA-Seq,125,1643689625,PRJNA773066,SAMN22426970,730530081,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705530,10% EtOH in growth media,GSM5641456,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,804,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641456,female,Whole fly,SRP342318
SRR16502683,RNA-Seq,125,2067534625,PRJNA773066,SAMN22426971,919665106,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12705531,10% EtOH in growth media,GSM5641457,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,804,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641457,male,Whole fly,SRP342318
SRR16502684,RNA-Seq,125,2197596375,PRJNA773066,SAMN22426972,1044096495,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705532,10% EtOH in growth media,GSM5641458,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,804,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641458,male,Whole fly,SRP342318
SRR16502685,RNA-Seq,125,2456504625,PRJNA773066,SAMN22426973,1169741538,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705533,10% EtOH in growth media,GSM5641459,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,805,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641459,female,Whole fly,SRP342318
SRR16502686,RNA-Seq,125,3123984750,PRJNA773066,SAMN22426974,1375888535,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12705534,10% EtOH in growth media,GSM5641460,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,805,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641460,female,Whole fly,SRP342318
SRR16502687,RNA-Seq,125,2018649125,PRJNA773066,SAMN22426975,890785594,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705535,10% EtOH in growth media,GSM5641461,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,805,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641461,male,Whole fly,SRP342318
SRR16502688,RNA-Seq,125,2082449000,PRJNA773066,SAMN22426976,990248553,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12705536,10% EtOH in growth media,GSM5641462,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,805,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641462,male,Whole fly,SRP342318
SRR16502689,RNA-Seq,125,2216021500,PRJNA773066,SAMN22426977,1060061442,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705537,10% EtOH in growth media,GSM5641463,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,808,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641463,female,Whole fly,SRP342318
SRR16502690,RNA-Seq,125,2122435750,PRJNA773066,SAMN22426978,1007309830,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12705538,10% EtOH in growth media,GSM5641464,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,808,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641464,female,Whole fly,SRP342318
SRR16502691,RNA-Seq,125,1991784000,PRJNA773066,SAMN22427171,870295541,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705539,10% EtOH in growth media,GSM5641465,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,808,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641465,male,Whole fly,SRP342318
SRR16502692,RNA-Seq,125,2237337875,PRJNA773066,SAMN22427172,1061001434,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12705540,10% EtOH in growth media,GSM5641466,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,808,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641466,male,Whole fly,SRP342318
SRR16502693,RNA-Seq,125,2206941625,PRJNA773066,SAMN22427173,1050956439,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12705541,10% EtOH in growth media,GSM5641467,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,820,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641467,female,Whole fly,SRP342318
SRR16502694,RNA-Seq,125,1747076250,PRJNA773066,SAMN22427174,777826675,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12705542,10% EtOH in growth media,GSM5641468,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,820,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641468,female,Whole fly,SRP342318
SRR16502695,RNA-Seq,125,1993294500,PRJNA773066,SAMN22427175,887098825,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12705543,10% EtOH in growth media,GSM5641469,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,820,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641469,male,Whole fly,SRP342318
SRR16502696,RNA-Seq,125,2009245875,PRJNA773066,SAMN22427176,952927069,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12705544,10% EtOH in growth media,GSM5641470,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,820,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641470,male,Whole fly,SRP342318
SRR16502697,RNA-Seq,125,1854290750,PRJNA773066,SAMN22427177,880856682,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705545,10% EtOH in growth media,GSM5641471,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,822,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641471,female,Whole fly,SRP342318
SRR16502698,RNA-Seq,125,1758841000,PRJNA773066,SAMN22427178,785395883,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12705546,10% EtOH in growth media,GSM5641472,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,822,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641472,female,Whole fly,SRP342318
SRR16502699,RNA-Seq,125,2094265000,PRJNA773066,SAMN22427179,928476885,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705547,10% EtOH in growth media,GSM5641473,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,822,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641473,male,Whole fly,SRP342318
SRR16502700,RNA-Seq,125,2326269250,PRJNA773066,SAMN22427180,1104888452,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12705548,10% EtOH in growth media,GSM5641474,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,822,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641474,male,Whole fly,SRP342318
SRR16502701,RNA-Seq,125,2259785875,PRJNA773066,SAMN22427183,1078717731,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12705549,10% EtOH in growth media,GSM5641475,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,837,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641475,female,Whole fly,SRP342318
SRR16502702,RNA-Seq,125,2235428625,PRJNA773066,SAMN22427184,1063484216,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12705550,10% EtOH in growth media,GSM5641476,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,837,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641476,female,Whole fly,SRP342318
SRR16502703,RNA-Seq,125,2058518125,PRJNA773066,SAMN22427185,905356363,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12705551,10% EtOH in growth media,GSM5641477,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,837,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641477,male,Whole fly,SRP342318
SRR16502704,RNA-Seq,125,2430195125,PRJNA773066,SAMN22427186,1157664822,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12705552,10% EtOH in growth media,GSM5641478,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,837,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641478,male,Whole fly,SRP342318
SRR16502705,RNA-Seq,125,2174192125,PRJNA773066,SAMN22427187,994576768,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12705553,10% EtOH in growth media,GSM5641479,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,83,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641479,female,Whole fly,SRP342318
SRR16502706,RNA-Seq,125,2242738000,PRJNA773066,SAMN22427188,1038160148,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12705554,10% EtOH in growth media,GSM5641480,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,83,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641480,female,Whole fly,SRP342318
SRR16502707,RNA-Seq,125,1940315375,PRJNA773066,SAMN22427189,909178959,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12705555,10% EtOH in growth media,GSM5641481,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,83,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641481,male,Whole fly,SRP342318
SRR16502708,RNA-Seq,125,2080539750,PRJNA773066,SAMN22427181,1001069798,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705556,10% EtOH in growth media,GSM5641482,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,83,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641482,male,Whole fly,SRP342318
SRR16502709,RNA-Seq,125,2316545500,PRJNA773066,SAMN22427182,1113970658,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705557,10% EtOH in growth media,GSM5641483,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,843,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641483,female,Whole fly,SRP342318
SRR16502710,RNA-Seq,125,1949809250,PRJNA773066,SAMN22427190,937671084,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12705558,10% EtOH in growth media,GSM5641484,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,843,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641484,female,Whole fly,SRP342318
SRR16502711,RNA-Seq,125,2241738875,PRJNA773066,SAMN22427191,995720747,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705559,10% EtOH in growth media,GSM5641485,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,843,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641485,male,Whole fly,SRP342318
